Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	32	6.262230919765166	0.022478374682054096	102654841, 100576783, 409512, 408500, 102653897, 412203, 107963996, 726097, 100576480, 727324, 102656907, 100576749, 552149, 100577334, 409646, 100576497, 102654530, 100642169, 724760, 724304, 726424, 726886, 551320, 100576816, 100576714, 100576458, 100577921, 410380, 113218602, 413210, 102654452, 410140	226	691	7247	1.4849839273593484	0.6322434204581108	0.19780969720207606	0.19780969720207606
GOTERM_BP_DIRECT	GO:0050808~synapse organization	4	0.7827788649706457	0.022568940377658005	725460, 412813, 411176, 100577522	174	23	6458	6.454772613693153	0.9802841598590688	0.35084443677995625	0.3467409930749275
KEGG_PATHWAY	ame00900:Terpenoid backbone biosynthesis	4	0.7827788649706457	0.024782606781365606	406147, 412458, 726859, 724721	65	29	2905	6.164456233421751	0.8273761933756811	0.21684780933694905	0.19516302840325414
KEGG_PATHWAY	ame01040:Biosynthesis of unsaturated fatty acids	4	0.7827788649706457	0.024782606781365606	725258, 551527, 724226, 411692	65	29	2905	6.164456233421751	0.8273761933756811	0.21684780933694905	0.19516302840325414
UP_SEQ_FEATURE	BINDING:axial binding residue	4	0.7827788649706457	0.025087849127911226	410515, 551544, 725159, 443552	297	18	8241	6.1661054994388325	0.9848885986336783	0.591356443729336	0.5841884868356471
INTERPRO	IPR037448:Zig-8	4	0.7827788649706457	0.025223374151656524	725460, 412813, 411176, 100577522	301	19	8818	6.1675118027627205	0.9999976292317863	0.412524215964189	0.3986920430423128
KEGG_PATHWAY	ame01212:Fatty acid metabolism	5	0.9784735812133072	0.02799956780127584	409712, 725258, 551527, 724226, 411692	65	53	2905	4.216255442670537	0.8630216083947702	0.2177744162321454	0.1959969746089309
INTERPRO	IPR000917:Sulfatase_N	3	0.5870841487279843	0.028202676592618957	411657, 552073, 412829	301	8	8818	10.985880398671096	0.9999994977971511	0.44470520672217567	0.4297939867729114
GOTERM_MF_DIRECT	GO:0008484~sulfuric ester hydrolase activity	3	0.5870841487279843	0.028398894137869467	411657, 552073, 412829	238	8	6938	10.93172268907563	0.9945633912493748	0.42834998657953116	0.4141505395105964
INTERPRO	IPR012132:GMC_OxRdtase	4	0.7827788649706457	0.028945309313277708	410734, 102653881, 410733, 551044	301	20	8818	5.859136212624584	0.999999659159603	0.44470520672217567	0.4297939867729114
UP_SEQ_FEATURE	DOMAIN:Sulfatase N-terminal	3	0.5870841487279843	0.031195975108179768	411657, 552073, 412829	297	8	8241	10.405303030303031	0.9946429070948667	0.609684691149585	0.6022945736811052
GOTERM_MF_DIRECT	GO:0008061~chitin binding	6	1.1741682974559686	0.0314591494231676	100577156, 413705, 113218574, 724464, 100577513, 413560	238	52	6938	3.36360698125404	0.9969285202253013	0.4296641525345057	0.41542114195325136
KEGG_PATHWAY	ame04142:Lysosome	6	1.1741682974559686	0.03288326471689816	411657, 409187, 409709, 409341, 552073, 412829	65	82	2905	3.2701688555347093	0.9037229230392655	0.23018285301828711	0.20716456771645841
INTERPRO	IPR000172:GMC_OxRdtase_N	4	0.7827788649706457	0.03294118852938749	410734, 102653881, 410733, 551044	301	21	8818	5.580129726309129	0.9999999578678705	0.4842118885584412	0.4679759869696966
GOTERM_MF_DIRECT	GO:0016614~oxidoreductase activity, acting on CH-OH group of donors	4	0.7827788649706457	0.03323369135626011	410734, 102653881, 410733, 551044	238	21	6938	5.552621048419367	0.9977960954881795	0.4296641525345057	0.41542114195325136
UP_SEQ_FEATURE	DOMAIN:Glucose-methanol-choline oxidoreductase N-terminal	4	0.7827788649706457	0.03325552860815918	410734, 102653881, 410733, 551044	297	20	8241	5.5494949494949495	0.9962292301691537	0.609684691149585	0.6022945736811052
INTERPRO	IPR011701:MFS	6	1.1741682974559686	0.033426856212121187	724429, 412925, 409924, 412764, 410566, 411186	301	53	8818	3.3164921958252367	0.9999999673408315	0.4842118885584412	0.4679759869696966
INTERPRO	IPR012674:Calycin	3	0.5870841487279843	0.03545734663152679	100577819, 100578744, 409025	301	9	8818	9.765227021040975	0.9999999887547579	0.49935763172733566	0.4826138847068924
INTERPRO	IPR000859:CUB_dom	4	0.7827788649706457	0.03720857896848767	412825, 409143, 724645, 726886	301	22	8818	5.32648746602235	0.9999999955246047	0.509858095595223	0.49276226201510703
KEGG_PATHWAY	ame01240:Biosynthesis of cofactors	7	1.36986301369863	0.03765438949462446	102654366, 551533, 727593, 408559, 551869, 725400, 107965199	65	114	2905	2.744264507422402	0.9318956454857199	0.2396188422385193	0.2156569580146674
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	4	0.7827788649706457	0.037893019245466335	726792, 102654427, 408381, 725456	174	28	6458	5.302134646962233	0.9986985756985284	0.5399755242478953	0.5336600210403176
INTERPRO	IPR029033:His_PPase_superfam	4	0.7827788649706457	0.04174420953520671	726737, 724619, 726703, 409751	301	23	8818	5.0949010544561615	0.99999999959159	0.5569556377460475	0.5382805966381918
INTERPRO	IPR000834:Peptidase_M14	3	0.5870841487279843	0.04334275460024429	726391, 410452, 726554	301	10	8818	8.788704318936876	0.999999999824823	0.5634558098031758	0.5445628142081975
GOTERM_MF_DIRECT	GO:0004181~metallocarboxypeptidase activity	3	0.5870841487279843	0.043639497510728216	726391, 410452, 726554	238	10	6938	8.745378151260505	0.9996891754543806	0.5265832699627871	0.5091274709584959
SMART	SM00355:ZnF_C2H2	11	2.152641878669276	0.04641805251362886	724150, 413109, 725254, 102654975, 725053, 408295, 724334, 552100, 102655131, 107964024, 102656661	112	200	4042	1.984910714285714	0.9754571147466238	0.6221474463948143	0.6221474463948143
KEGG_PATHWAY	ame00531:Glycosaminoglycan degradation	3	0.5870841487279843	0.04701837305138779	411657, 552073, 412829	65	16	2905	8.379807692307692	0.9656507751926242	0.2742738427997621	0.2468464585197859
UP_SEQ_FEATURE	DOMAIN:Peptidase M14 carboxypeptidase A	3	0.5870841487279843	0.047824750113362305	726391, 410452, 726554	297	10	8241	8.324242424242426	0.9996921872438173	0.7891083768704781	0.7795434268478056
SMART	SM00241:ZP	3	0.5870841487279843	0.04785749587652418	410975, 413256, 410581	112	13	4042	8.328296703296703	0.9781851459470544	0.6221474463948143	0.6221474463948143
INTERPRO	IPR035914:Sperma_CUB_dom_sf	4	0.7827788649706457	0.05160340432410167	412825, 409143, 724645, 726886	301	25	8818	4.687308970099668	0.9999999999978426	0.6540731498079887	0.6321417029702454
GOTERM_BP_DIRECT	GO:0006584~catecholamine metabolic process	2	0.3913894324853229	0.05286337379391597	410639, 410638	174	2	6458	37.11494252873563	0.9999123054540014	0.6953566860584331	0.6872238593209077
INTERPRO	IPR017853:Glycoside_hydrolase_SF	5	0.9784735812133072	0.053424696455124446	100577156, 413705, 409889, 409709, 409452	301	42	8818	3.487581078943206	0.9999999999991859	0.6606419781158072	0.6384902747075848
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	20	3.9138943248532287	0.05440952639056487	412825, 102654841, 102654530, 102655521, 413558, 102653897, 100578352, 726097, 724760, 410925, 727324, 726424, 100576816, 412883, 413211, 100576279, 102654452, 113218602, 100577334, 410140	126	327	3151	1.529537401097034	0.8991149954553284	0.3717984303355266	0.35366192153867165
PIR_SUPERFAMILY	PIRSF000137:Alcohol_oxidase	3	0.5870841487279843	0.05551257792387899	410734, 410733, 551044	16	18	688	7.166666666666666	0.5240620635778355	0.5497508044689136	0.5497508044689136
UP_KW_BIOLOGICAL_PROCESS	KW-0843~Virulence	2	0.3913894324853229	0.057203791596475956	726391, 410452	57	2	1930	33.85964912280702	0.8291815336836441	0.34322274957885573	0.32034123294026534
GOTERM_BP_DIRECT	GO:0006807~nitrogen compound metabolic process	3	0.5870841487279843	0.05961674634287144	724312, 409250, 100578995	174	15	6458	7.422988505747126	0.999974388176733	0.7281759731879297	0.7196592951389481
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	7	1.36986301369863	0.06074209239043401	413590, 406147, 726260, 725274, 724838, 725258, 724348	238	82	6938	2.488522238163558	0.9999881406831199	0.639761374443733	0.6185538150699076
KEGG_PATHWAY	ame00290:Valine, leucine and isoleucine biosynthesis	2	0.3913894324853229	0.06466931626121228	552523, 409058	65	3	2905	29.7948717948718	0.9907196849564648	0.34821939525268153	0.31339745572741334
GOTERM_BP_DIRECT	GO:0048856~anatomical structure development	5	0.9784735812133072	0.06563733070900668	411317, 406112, 413558, 102654867, 410818	174	57	6458	3.2556967130469854	0.9999915147950783	0.7423673640876193	0.7336847048585244
INTERPRO	IPR044561:ACT_ThrD-II-like	2	0.3913894324853229	0.06688891716825658	552523, 409058	301	2	8818	29.295681063122924	0.9999999999999994	0.8074447858168116	0.7803707002963267
GOTERM_MF_DIRECT	GO:0003941~L-serine ammonia-lyase activity	2	0.3913894324853229	0.0671572713504471	552523, 409058	238	2	6938	29.151260504201677	0.9999965697486481	0.639761374443733	0.6185538150699076
GOTERM_MF_DIRECT	GO:0004794~L-threonine ammonia-lyase activity	2	0.3913894324853229	0.0671572713504471	552523, 409058	238	2	6938	29.151260504201677	0.9999965697486481	0.639761374443733	0.6185538150699076
GOTERM_MF_DIRECT	GO:0004058~aromatic-L-amino-acid decarboxylase activity	2	0.3913894324853229	0.0671572713504471	410639, 410638	238	2	6938	29.151260504201677	0.9999965697486481	0.639761374443733	0.6185538150699076
KEGG_PATHWAY	ame00053:Ascorbate and aldarate metabolism	3	0.5870841487279843	0.0703964082373274	727593, 408559, 107965199	65	20	2905	6.703846153846154	0.9939626616722846	0.351982041186637	0.3167838370679733
UP_SEQ_FEATURE	DOMAIN:Tryptophan synthase beta chain-like PALP	2	0.3913894324853229	0.07055004400297084	552523, 409058	297	2	8241	27.747474747474747	0.9999942813719936	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	4	0.7827788649706457	0.07083078605505236	552205, 551527, 724226, 411692	174	36	6458	4.123882503192848	0.9999967468232981	0.7423673640876193	0.7336847048585244
INTERPRO	IPR002557:Chitin-bd_dom	5	0.9784735812133072	0.07479195858145696	413705, 113218574, 724464, 100577513, 413560	301	47	8818	3.116561815225843	1.0	0.8618073409272428	0.8329104478389525
INTERPRO	IPR036508:Chitin-bd_dom_sf	5	0.9784735812133072	0.07479195858145696	413705, 113218574, 724464, 100577513, 413560	301	47	8818	3.116561815225843	1.0	0.8618073409272428	0.8329104478389525
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	12	2.3483365949119372	0.07644758570555477	726286, 408500, 552636, 726391, 411358, 409143, 409341, 726329, 410452, 409827, 726554, 410380	126	172	3151	1.7447397563676632	0.9616360367630883	0.4170461600645862	0.3967024449394845
GOTERM_BP_DIRECT	GO:0006565~L-serine catabolic process	2	0.3913894324853229	0.07824358388235697	552523, 409058	174	3	6458	24.743295019157088	0.9999991796841171	0.7423673640876193	0.7336847048585244
GOTERM_BP_DIRECT	GO:0019344~cysteine biosynthetic process	2	0.3913894324853229	0.07824358388235697	552523, 409058	174	3	6458	24.743295019157088	0.9999991796841171	0.7423673640876193	0.7336847048585244
INTERPRO	IPR037272:SNS_sf	3	0.5870841487279843	0.08021162416793265	102654427, 408381, 725456	301	14	8818	6.277645942097768	1.0	0.8652615628328053	0.8362488477082339
INTERPRO	IPR001507:ZP_dom	3	0.5870841487279843	0.08021162416793265	410975, 413256, 410581	301	14	8818	6.277645942097768	1.0	0.8652615628328053	0.8362488477082339
INTERPRO	IPR000175:Na/ntran_symport	3	0.5870841487279843	0.08021162416793265	102654427, 408381, 725456	301	14	8818	6.277645942097768	1.0	0.8652615628328053	0.8362488477082339
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	3	0.5870841487279843	0.08248526267640215	410515, 551544, 443552	174	18	6458	6.185823754789272	0.9999996289397962	0.7423673640876193	0.7336847048585244
KEGG_PATHWAY	ame04512:ECM-receptor interaction	3	0.5870841487279843	0.08323898304080947	724429, 409924, 102654867	65	22	2905	6.094405594405595	0.997720027342957	0.38844858752377753	0.3496037287713998
PIR_SUPERFAMILY	PIRSF000894:Acid_phosphatase	2	0.3913894324853229	0.08457704684137131	724619, 409751	16	4	688	21.5	0.682982403141094	0.5497508044689136	0.5497508044689136
UP_KW_MOLECULAR_FUNCTION	KW-0378~Hydrolase	33	6.457925636007827	0.08531748617081214	411657, 726352, 408500, 726391, 406105, 411358, 724312, 552073, 107965279, 409173, 409250, 412829, 726554, 406066, 724308, 552766, 409709, 113219221, 410452, 409827, 113219006, 413705, 726286, 409889, 409143, 409341, 408395, 726329, 551268, 552636, 413532, 410380, 100578995	126	640	3151	1.2894717261904762	0.9741723172357278	0.4170461600645862	0.3967024449394845
UP_SEQ_FEATURE	DOMAIN:Chitin-binding type-2	5	0.9784735812133072	0.08726778064287688	413705, 113218574, 724464, 100577513, 413560	297	47	8241	2.951859015688803	0.9999997138077142	1.0	0.9939024390243902
GOTERM_MF_DIRECT	GO:0016791~phosphatase activity	4	0.7827788649706457	0.08780871341594111	726737, 724619, 726703, 409751	238	31	6938	3.761452968284088	0.9999999403581065	0.7376599911943664	0.7132071738067078
UP_SEQ_FEATURE	DOMAIN:ZP	3	0.5870841487279843	0.0880787063003005	410975, 413256, 410581	297	14	8241	5.945887445887447	0.9999997528481498	1.0	0.9939024390243902
UP_KW_MOLECULAR_FUNCTION	KW-0044~Antibiotic	3	0.5870841487279843	0.09154671806295796	406145, 727161, 406143	126	13	3151	5.77106227106227	0.9804832936882524	0.4170461600645862	0.3967024449394845
KEGG_PATHWAY	ame00010:Glycolysis / Gluconeogenesis	4	0.7827788649706457	0.0918568926947196	412843, 724619, 408559, 409751	65	49	2905	3.6483516483516487	0.9988229351970169	0.4018739055393982	0.3616865149854584
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	5	0.9784735812133072	0.09545594506695364	409712, 410734, 102653881, 410733, 551044	238	51	6938	2.857966716098204	0.9999999870048897	0.7376599911943664	0.7132071738067078
INTERPRO	IPR001926:TrpB-like_PALP	2	0.3913894324853229	0.09864178976984889	552523, 409058	301	3	8818	19.53045404208195	1.0	0.9164723425305199	0.8857425006705222
INTERPRO	IPR031941:DUF4773	2	0.3913894324853229	0.09864178976984889	100578144, 100578072	301	3	8818	19.53045404208195	1.0	0.9164723425305199	0.8857425006705222
INTERPRO	IPR043957:Vanin_C	2	0.3913894324853229	0.09864178976984889	724312, 100578995	301	3	8818	19.53045404208195	1.0	0.9164723425305199	0.8857425006705222
INTERPRO	IPR040154:Biotinidase/VNN	2	0.3913894324853229	0.09864178976984889	724312, 100578995	301	3	8818	19.53045404208195	1.0	0.9164723425305199	0.8857425006705222
INTERPRO	IPR036052:TrpB-like_PALP_sf	2	0.3913894324853229	0.09864178976984889	552523, 409058	301	3	8818	19.53045404208195	1.0	0.9164723425305199	0.8857425006705222
INTERPRO	IPR012101:Biotinidase-like_euk	2	0.3913894324853229	0.09864178976984889	724312, 100578995	301	3	8818	19.53045404208195	1.0	0.9164723425305199	0.8857425006705222
